id,X,Y,zipcode,greening_rate,plot_area,first_hand,price,distance,b_subway,n_school
167603,116.4643829,40.01120531,100102,30,3.5,f,91791,0.013744538,1,1
167738,116.4693315,39.91832423,100026,30,3.5,f,53886,0.005351563,1,0
168054,116.4108243,40.00444586,100101,30,3.5,f,79214,0.008067829,1,0
168186,116.4520202,39.87166746,100021,30,3.5,f,70652,0.005063109,1,0
168204,116.4188541,39.97412991,100029,30,3.5,f,78079,0.003912348,1,0
168771,116.4192387,40.00170384,100101,30,3.5,t,59963,0.007905895,1,1
168995,116.483661,39.93027342,100026,30,3.5,f,73505,0.00785483,1,0
169024,116.4739908,39.83645363,100176,30,3.5,f,55859,0.012347318,1,0
169140,116.425616,39.94545472,100007,30,3.5,f,88421,0.001742341,1,0
169671,116.3013794,40.05316778,100085,30,3.5,f,29947,0.027859152,1,0
169699,116.3675831,40.03564805,100192,30,3.5,f,64944,0.015178834,1,0
170276,116.3262295,39.96513642,100086,30,3.5,f,92391,0.007330779,1,0
170348,116.2915529,39.92542362,100142,30,3.5,f,60635,0.011047431,1,0
170467,116.3336722,39.96074977,100081,30,3.5,f,86819,0.005930912,1,0
170532,116.3639756,39.99950707,100083,30,3.5,f,74876,0.008043227,0,0
171197,116.3084869,39.87776327,100161,30,3.5,f,79266,0.009145412,1,0
171198,116.2499303,39.89105094,100040,30,3.5,f,38061,0.022014183,1,0
171314,116.3689535,39.80295098,100076,30,3.5,f,47440,0.013482878,0,1
171438,116.2835996,39.8703595,100161,30,3.5,f,50211,0.014750012,1,0
171676,116.2896461,39.84190242,100070,30,3.5,f,52555,0.016821805,1,1
171729,116.1922273,39.92564928,100043,30,3.5,f,49516,0.041709636,1,0
171794,116.2288149,39.90190084,100040,30,3.5,f,56124,0.028218211,1,0
172302,116.3376856,39.89786455,100088,30,3.5,f,91873,0.003748674,1,0
172751,116.3989236,39.95165051,100011,30,3.5,f,105959,0.001291135,1,1
172754,116.3343754,39.89452874,100050,30,3.5,f,101131,0.004278072,1,0
172846,116.3404716,39.91760225,100045,30,3.5,f,132451,0.003111061,1,1
172883,116.3717872,39.91150915,100032,30,3.5,f,131821,0.000615545,1,0
173407,116.4078018,39.85816019,100075,30,3.5,f,60650,0.003458792,1,0
173685,116.4274782,39.88576095,100061,30,3.5,f,94907,0.001880622,1,0
174631,116.6581372,40.13270141,101300,30,3.5,f,34575,0.115638166,0,0
174674,116.6197617,40.12914495,101316,30,3.5,f,34898,0.095478426,1,0
278343,116.3618709,39.9557652,100088,30,3.5,f,81647,0.00277548,0,1
278350,116.3781867,39.84636198,100068,30,3.5,f,54627,0.005149616,1,0
173607,116.4428303,39.85329202,100079,30.5,3.5,f,46094,0.006082268,1,0
173563,116.3531703,39.99913358,100083,31,3.5,f,83300,0.008794429,1,0
171622,116.377666,39.83736731,100068,31.5,3.5,f,38660,0.006499075,1,0
171684,116.2844302,39.86851247,100068,31.5,3.5,f,48236,0.014734962,1,0
173438,116.4146819,39.85984658,100075,31.5,3.5,f,64658,0.003473865,1,1
167165,116.4428807,39.91900618,100020,32,3.5,f,89802,0.002187373,1,1
167541,116.4814676,39.9713421,100123,33,3.5,f,61039,0.010349857,0,0
168297,116.4596026,39.90575099,100020,33,3.5,f,53482,0.004118739,1,1
168298,116.4529414,39.90475124,100022,33,3.5,f,45322,0.003339835,1,1
169014,116.561617,39.91018906,100024,33,3.5,f,25523,0.027387875,1,0
170198,116.3480523,39.95085615,100044,33,3.5,f,86525,0.003547659,1,0
171443,116.3856281,39.86444059,100077,33,3.5,f,56717,0.002752032,1,0
171416,116.2917728,39.81512765,100070,33.1,3.5,f,28798,0.021048167,1,0
170057,116.3480234,40.00702037,100083,33.5,3.5,f,62487,0.01064042,0,0
166390,116.4732872,39.99718291,100102,35,3.5,f,64794,0.012559276,1,0
166574,116.450986,39.97129834,100028,35,3.5,f,92481,0.006077161,1,0
167208,116.4877687,39.91363112,100025,35,3.5,f,65848,0.008385956,1,1
167292,116.2475272,39.89094561,100040,35,3.5,f,52364,0.022728284,1,0
168045,116.4201996,39.99526742,100101,35,3.5,f,79881,0.006886914,1,1
168176,116.4130626,39.99667113,100101,35,3.5,f,76688,0.006820578,1,0
168194,116.4724381,39.94452667,100025,35,3.5,f,77190,0.006633272,1,0
171080,116.3283667,39.75063626,102600,35,3.5,f,44029,0.031889738,1,0
171180,116.5177553,39.78484597,100176,35,3.5,f,19591,0.031925026,1,0
171670,116.2914219,39.84571754,100070,35,3.5,f,53699,0.015896997,1,1
172164,116.3289409,39.89304488,100055,35,3.5,f,102316,0.005045183,1,0
172314,116.3821025,39.96247088,100011,35,3.5,f,84128,0.002375608,1,1
168843,116.4429445,39.95644821,100028,36,3.5,f,34263,0.00383383,1,0
174257,116.4396532,40.0734073,102218,36,3.5,f,35323,0.0267202,0,0
174265,116.4093731,40.07673039,102218,36,3.5,f,33555,0.026065158,1,0
174305,116.4247587,40.06617446,102218,36,3.5,f,43234,0.023420921,1,0
174308,116.4230011,40.06341692,102218,36,3.5,f,40781,0.022502078,1,0
174309,116.4148647,40.06375455,102218,36,3.5,f,36916,0.022232256,1,0
166775,116.3836232,40.00158724,100101,37,3.5,f,99099,0.007514699,1,1
165206,116.5295269,39.92201211,100025,38,3.5,f,52641,0.017809072,1,0
164967,116.1890358,39.92734563,102218,40,3.5,f,48643,0.043058133,1,0
165652,116.64887,39.89655158,101101,40,3.5,f,44355,0.064203295,1,0
167441,116.4754181,39.99920124,100102,40,3.5,f,63877,0.01322477,1,1
173953,116.3550494,39.90840575,100053,40,3.5,f,91531,0.001749989,1,1
174093,116.2013297,39.93225902,100041,40,3.5,f,49166,0.03825247,0,0
174807,116.1532083,39.72222314,102401,40,3.5,f,29847,0.096534431,1,0
167641,116.5728968,39.85441063,100011,42,3.5,f,30064,0.034985802,0,0
173617,116.4190205,39.85455307,100079,42,3.5,f,59707,0.0042735,0,0
167100,116.4945303,39.93491922,100026,45,3.5,f,98072,0.010029695,1,1
169136,116.4400356,39.93904789,100102,45,3.5,f,77541,0.002459342,1,0
169470,116.3219012,39.90333199,100038,45,3.5,f,69848,0.005679234,1,0
169705,116.2734954,40.06484355,100094,45,3.5,f,43962,0.037269346,0,0
167663,116.4228927,39.99534262,100101,53,3.5,f,58703,0.00703528,1,1
174321,116.4016291,40.10564887,102209,60,3.5,f,28189,0.036064258,0,1
171662,116.2700205,39.86683434,100166,36,3.52,f,27999,0.018325909,0,0
173383,116.2711835,39.86804871,100166,36,3.52,f,48084,0.017916222,0,0
173454,116.3694979,39.85550396,100068,32,3.53,f,59773,0.004352095,1,0
173375,116.3681678,39.84842715,100068,35,3.53,f,59071,0.005328722,1,0
171034,116.3427083,39.7398345,102699,53,3.53,f,42232,0.033834398,1,0
170450,116.3856877,39.97354983,100088,32.8,3.55,f,66206,0.003443663,1,0
173501,116.3713183,39.83741418,100068,30,3.57,f,45818,0.006767567,1,0
171637,116.4434928,39.86306134,100078,35,3.57,f,70970,0.005018194,1,0
167243,116.4082709,40.0076097,100029,35,3.58,f,45235,0.008570573,1,0
168922,116.5020693,39.89954858,100124,30,3.59,f,42998,0.011468833,1,0
170277,116.2992409,39.94607203,100089,15,3.6,f,81426,0.010320131,1,1
170195,116.3465023,39.95649546,100044,20,3.6,f,83819,0.004126343,0,0
167566,116.4803849,39.97241219,100016,24,3.6,f,64094,0.010286406,0,0
170930,116.4029996,39.92509946,100009,24,3.6,f,106111,0.000132071,1,0
167572,116.491246,39.98901142,100015,25,3.6,f,33259,0.014386925,1,0
171258,116.4071468,39.84844205,100075,25,3.6,f,34456,0.004659183,0,0
172176,116.3610652,39.87035901,100054,28,3.6,f,98919,0.003302562,1,0
168245,116.5536293,39.91007752,100024,30,3.6,f,41098,0.024810664,1,0
168246,116.4391003,39.91753635,100020,30,3.6,f,79966,0.001841666,1,1
168409,116.4843917,39.91441234,100025,30,3.6,f,60649,0.00777623,1,1
168972,116.4682633,39.9117319,100026,30,3.6,f,43716,0.00520695,0,1
169037,116.4526075,39.94569511,100600,30,3.6,f,62426,0.004072072,1,1
170511,116.309324,39.94047262,100089,30,3.6,f,81701,0.008158666,1,1
170925,116.421001,39.93839951,100007,30,3.6,f,103682,0.001123932,1,0
171536,116.3825275,39.85648053,100068,30,3.6,f,57207,0.003708657,1,0
172743,116.3837516,39.96174577,100120,30,3.6,f,85470,0.002264637,1,1
173625,116.335613,39.85071366,100070,30,3.6,f,52343,0.007912044,1,0
173921,116.334872,39.93125217,100037,30,3.6,f,115355,0.004001729,1,0
167576,116.4972265,39.96249482,100016,31,3.6,f,60288,0.012380852,0,0
170458,116.351228,39.9669129,100088,33,3.6,f,48065,0.004634764,1,0
172643,116.3703747,39.91163779,100032,34,3.6,f,58596,0.00068547,1,1
166828,116.4721199,39.93806929,100016,35,3.6,f,76584,0.006255826,1,0
167158,116.2993687,39.96388325,100089,35,3.6,f,116660,0.01169025,1,1
168310,116.5165498,39.9147847,100123,35,3.6,f,63590,0.014480333,1,0
174034,116.4054163,39.86401937,100075,35,3.6,f,63990,0.002767877,1,1
164986,116.4514934,39.80221754,100076,36,3.6,f,45453,0.015960668,1,0
167589,116.4688888,40.0044917,100102,38,3.6,f,51024,0.013143425,1,1
166296,116.480177,39.91170489,100022,40,3.6,f,75087,0.007065712,1,0
173990,116.3322343,39.88265244,100055,40,3.6,f,91856,0.005194257,0,0
175523,116.172814,39.7696246,102401,40,3.6,f,16542,0.071283336,1,0
167544,116.483741,39.97961778,100015,41,3.6,f,62759,0.011730082,1,0
173971,116.351667,39.91254757,100045,45,3.6,f,108415,0.001995679,1,0
169601,116.3251288,39.92813558,100037,32.518,3.6,f,59430,0.005205632,0,0
174005,116.3833337,39.8847211,100052,35,3.61,f,120788,0.001133198,1,1
170481,116.3135725,40.04875514,100085,40,3.63,f,65188,0.024502361,1,0
167256,116.2776338,39.9254499,100080,60,3.63,f,82651,0.014155422,1,0
166678,116.442784,39.93693072,100027,30,3.64,f,78665,0.002613869,1,0
171558,116.4162969,39.80955613,100076,30,3.64,f,50527,0.011695092,0,0
170817,116.4133205,39.89695528,100062,25,3.67,f,66560,0.000648305,1,0
171643,116.3314549,39.86538023,100073,34,3.68,f,60623,0.006738689,1,0
173362,116.2538798,39.89485677,100141,35,3.69,f,36399,0.02070019,1,0
173758,116.4392577,39.8978838,100062,25,3.7,f,102767,0.002173951,1,1
174065,116.4139683,39.94331725,100007,25.7,3.7,f,69904,0.001071101,1,1
166741,116.3238984,39.9328571,100048,30,3.7,f,112803,0.005520677,1,0
168115,116.4748716,39.93185735,100012,30,3.7,f,76035,0.006443271,1,0
168489,116.5064266,39.93058294,100025,30,3.7,f,48118,0.012363439,0,0
169231,116.3880849,39.95716611,100120,30,3.7,f,99941,0.001775681,1,1
170644,116.2374491,40.04946319,100094,30,3.7,f,21659,0.043068701,0,0
171423,116.3651028,39.86354264,100069,30,3.7,f,40102,0.003701203,1,0
172995,116.3679654,39.87364979,100054,30,3.7,f,90003,0.002576649,1,0
166618,116.4969306,39.95899157,100016,32,3.7,f,59352,0.012006409,1,0
170857,116.4380811,39.8755661,100061,32,3.7,f,101650,0.003372728,1,0
165649,116.6510022,39.9069998,101199,33,3.7,f,42802,0.064991765,1,0
164990,116.393642,39.86400662,100077,34,3.7,f,61632,0.002691272,1,0
175256,116.591478,40.06060409,100621,34,3.7,f,23015,0.059088119,1,0
175316,116.6263473,40.02538173,100621,35,3.7,f,27546,0.064962347,0,0
171722,116.1925536,39.92684168,100043,36.7,3.7,f,39546,0.04160148,1,0
165021,116.4801928,39.93047206,100026,40,3.7,f,61478,0.007266114,1,0
169804,116.2972153,39.91498287,100036,40,3.7,f,82541,0.009802631,1,0
173580,116.3608227,39.95265535,100082,40,3.7,f,87965,0.002609812,1,0
167605,116.4665699,40.00218876,100102,25,3.71,f,41377,0.012408671,1,0
171128,116.4900466,39.79082822,100176,37,3.71,f,55656,0.024426376,1,0
166769,116.4800162,39.93282083,100026,50,3.71,f,94168,0.007310831,1,0
170505,116.3303723,40.05659126,100096,30.35,3.73,f,45275,0.024152467,1,0
173640,116.3195002,39.88261314,100073,40,3.73,f,59426,0.006988623,1,0
173960,116.350686,39.92429386,100037,20,3.74,f,65375,0.002145151,1,0
169773,116.3020187,39.88991927,100036,30,3.75,f,74416,0.009544733,1,0
173354,116.4080336,39.84426865,100075,30,3.75,f,43649,0.005259157,1,0
166814,116.4462421,39.87667732,100021,40,3.75,f,48744,0.00403436,1,0
171050,116.3419496,39.74886473,102699,40,3.75,f,38441,0.030819338,1,0
173235,116.4237343,39.86486397,100078,40,3.75,f,67409,0.003353554,1,1
173868,116.3586943,39.9297665,100035,30,3.76,f,95164,0.001602683,1,0
173582,116.3240431,39.90424014,100038,36,3.76,f,86407,0.005343598,1,1
169188,116.3941921,39.95538845,100600,33.47,3.77,f,114908,0.001569775,1,1
168986,116.5769116,39.90363311,100024,30,3.78,f,31783,0.032797975,1,0
168388,116.4682721,39.86978652,100021,38.8,3.78,f,63539,0.007310586,1,0
173737,116.4359893,39.89076536,100062,26,3.79,f,106333,0.002209332,1,1
13419,116.443975,39.92080706,100020,30,3.8,f,77553,0.002305411,1,0
165025,116.3843444,39.85637516,100077,30,3.8,f,47164,0.003674719,1,0
168571,116.3005148,39.86695371,100161,30,3.8,f,38174,0.0115474,1,0
169120,116.4325054,39.93589296,100007,30,3.8,f,66389,0.001719554,1,0
169810,116.3034576,39.91177816,100036,30,3.8,f,79306,0.008621199,1,1
170470,116.3333034,39.98982456,100083,30,3.8,f,98959,0.009435173,1,1
173241,116.2848848,39.83807244,100073,30,3.8,f,56379,0.01844021,1,0
279382,116.3203616,39.71628932,,30,3.8,t,53000,0.045566989,0,0
168687,116.3166029,40.02891937,100085,30.8,3.8,f,73256,0.01913035,1,1
166384,116.3449267,39.9492127,100044,31,3.8,f,102383,0.003746075,1,0
171735,116.2099202,39.90206716,100043,31,3.8,f,53782,0.034896756,1,0
171677,116.2876209,39.84316392,100070,31.5,3.8,f,56555,0.01707267,1,1
173180,116.3250985,39.92888671,100048,32,3.8,f,85206,0.005229007,1,1
165390,116.6521733,39.91714643,100032,35,3.8,f,47582,0.065513851,0,0
167766,116.4584147,39.91769328,100020,35,3.8,f,117346,0.00387169,1,1
169083,116.4266625,39.9453973,100007,35,3.8,f,123622,0.001801562,1,0
170455,116.3508579,39.94466882,100044,35,3.8,f,54513,0.002889975,0,1
167444,116.4659934,39.98639828,100024,38,3.8,f,70958,0.009849621,1,1
166004,116.6765228,39.92651991,101101,39,3.8,f,23059,0.078684148,1,0
172682,116.3429033,39.88764737,100055,40,3.8,f,66833,0.003636368,1,0
173983,116.3508717,39.87426849,100054,40,3.8,f,79876,0.003782996,0,0
173233,116.2403187,39.83560446,100165,41.8,3.8,f,40617,0.030739748,1,0
172865,116.3434448,39.91170505,100045,42,3.8,f,110795,0.002802155,1,1
165197,116.473677,39.98689352,100102,45,3.8,f,33564,0.011051032,0,0
165925,116.6641507,39.87871501,101121,45,3.8,f,50181,0.07316364,1,0
172692,116.3414367,39.88679968,100055,45,3.8,f,103559,0.003843389,1,0
166881,116.4044007,40.00456501,100101,51,3.8,f,68837,0.007942601,1,1
166491,116.5596197,39.90851711,100024,60,3.8,f,47336,0.026752794,1,0
170468,116.3346832,39.94605406,100081,30,3.83,f,94453,0.004700876,1,0
167305,116.4744635,39.93899153,100125,40,3.83,f,64610,0.006658965,1,1
167019,116.4728481,39.89505014,100022,30,3.84,f,71639,0.006303253,1,0
13408,116.3610885,39.94677438,100082,31,3.84,f,107850,0.002192396,1,1
174069,116.3937111,39.86311747,100077,31,3.84,f,53005,0.002783851,1,0
166941,116.2738303,39.8642385,100071,35,3.84,f,45625,0.01763989,0,0
167819,116.4170067,40.03654678,100029,35,3.84,f,54415,0.015007042,1,0
170559,116.3362033,39.95858036,100081,10,3.85,f,93539,0.005430453,1,0
166484,116.4738226,39.99400619,100102,35,3.86,f,75983,0.012135244,1,1
173565,116.2718468,39.92100404,100097,30,3.87,f,63104,0.015495567,1,0
166231,116.4451962,39.90008478,100062,38.68,3.88,f,82429,0.002646265,1,1
171582,116.3020688,39.88615402,100161,30,3.89,f,62049,0.009744519,1,1
168914,116.4551191,39.86812294,100021,40,3.89,f,40605,0.005744114,1,0
170900,116.4243065,39.95178889,100013,20,3.9,f,106889,0.002082613,1,0
166671,116.208088,39.940665,100041,20.01,3.9,t,55932,0.036010923,0,0
174052,116.4416936,39.89783797,100062,22.38,3.9,f,90578,0.002391202,1,0
168706,116.3500312,39.9158948,100037,25,3.9,f,137565,0.002133411,1,1
165016,116.3070783,39.89143531,100161,30,3.9,f,45568,0.008540856,1,0
168062,116.4592419,39.9260953,100020,30,3.9,f,79718,0.004077342,0,0
170069,116.3492025,39.98932357,100084,30,3.9,f,86708,0.00761342,1,0
173548,116.3761276,39.98042629,100191,30,3.9,f,77212,0.004577677,1,0
168091,116.4511515,39.88658981,100021,32,3.9,f,58160,0.003871874,0,0
168181,116.5031159,39.93034399,100025,32.4,3.9,f,60166,0.01163768,1,0
278286,116.5064343,39.92998013,100025,32.8,3.9,f,68407,0.012347701,1,0
174598,116.5900485,40.04516548,100621,35,3.9,f,15991,0.054299741,0,0
166980,116.4500652,39.90469828,100022,36.4,3.9,f,71434,0.003022998,1,1
164976,116.4425271,39.97245136,100028,40,3.9,f,64302,0.005351458,1,0
168759,116.3210289,39.92838652,100037,40,3.9,f,93692,0.005811619,1,1
173558,116.281012,39.90047021,100039,40,3.9,f,72468,0.013508499,1,0
165170,116.4342375,39.96146123,100028,57,3.9,f,66879,0.003528452,1,0
168026,116.4211731,40.0009221,100101,31.36,3.93,f,100393,0.007865025,1,1
173427,116.2444088,39.83526538,100165,41.17,3.97,f,38891,0.029535687,1,0
166410,116.4848505,39.93223635,100026,30.8,3.98,f,85547,0.008124862,1,0
166751,116.4798481,39.98798579,100102,40,3.98,f,72514,0.01220156,1,1
166707,116.460439,39.95782055,100027,31.5,3.99,f,65818,0.005888126,1,0
169201,116.3981799,39.95521722,100011,10,4,f,68978,0.001555982,1,0
278337,116.3785297,39.9798671,100191,10,4,f,85729,0.004414978,1,0
166356,116.2980274,39.82453299,100160,15,4,t,31539,0.017975105,1,0
171669,116.2903909,39.84249646,100070,15,4,f,46007,0.01657614,1,1
170426,116.3373994,39.97626725,100088,20,4,f,83365,0.007113733,1,0
170563,116.3592559,39.95476983,100082,20,4,f,93538,0.002883434,1,0
172755,116.3791546,39.93658383,100035,20,4,f,141934,0.000722365,1,1
170677,116.3096299,39.92775327,100083,22,4,f,96606,0.007640248,1,0
168962,116.4640156,39.95433092,100027,25,4,f,49401,0.006079334,0,0
172146,116.3767731,39.91742691,100031,25,4,f,126754,0.000380764,1,0
166254,116.4713785,39.91218455,100020,26,4,f,83076,0.005662017,1,1
166279,116.2214029,39.9028529,100040,30,4,f,53530,0.030729164,1,1
166280,116.5213167,39.92283351,100123,30,4,f,71981,0.015698374,1,0
166469,116.4388453,39.94913544,100027,30,4,f,106708,0.002926835,1,1
166665,116.2977699,39.89053137,100036,30,4,f,85901,0.010331937,1,0
166866,116.4144213,39.97204283,100029,30,4,f,84265,0.003492294,1,0
167004,116.4261429,39.92065461,100005,30,4,f,112090,0.000918753,1,1
167042,116.4728636,39.93581442,100125,30,4,f,64292,0.006274018,1,0
167225,116.3719184,40.00734297,100192,30,4,f,83532,0.008967022,1,0
167648,116.4536016,39.89474992,100022,30,4,f,38550,0.003736596,1,0
167769,116.4480924,39.94073549,100020,30,4,f,54047,0.003311528,0,0
167833,116.4265622,40.05140019,100022,30,4,t,36412,0.019302637,1,1
168145,116.5326023,39.96159854,100018,30,4,f,48464,0.020695806,0,0
168614,116.3487475,39.91884771,100037,30,4,f,110528,0.002262805,1,0
169005,116.4851746,39.8636292,100023,30,4,f,37358,0.0106368,0,0
169207,116.4064088,39.95242744,100011,30,4,f,94765,0.001443916,0,1
169479,116.3090763,39.9480958,100094,30,4,f,85234,0.008635752,1,0
170196,116.3492526,39.95176172,100044,30,4,f,91938,0.003497744,1,0
170217,116.376581,39.97917514,100191,30,4,f,78313,0.004399564,1,0
170274,116.3873349,39.97328238,100029,30,4,f,81707,0.00338087,1,0
170428,116.3299755,39.97617847,100086,30,4,f,81333,0.008031479,1,1
170480,116.3274916,39.92689739,100037,30,4,f,44729,0.004846302,1,1
170691,116.5013897,39.80438478,100176,30,4,f,27425,0.023478474,1,0
170937,116.4371416,39.89010609,100061,30,4,f,45111,0.002335783,1,1
170963,116.4275393,39.92392284,100010,30,4,f,95184,0.001046555,1,0
171565,116.4450998,39.84589401,100076,30,4,f,42225,0.007278879,1,0
171597,116.3154993,39.87430838,100073,30,4,f,27664,0.008239046,1,0
172801,116.3380703,39.88404443,100055,30,4,f,79937,0.004391074,0,0
172815,116.356904,39.89202905,100053,30,4,f,91084,0.002111757,1,0
173011,116.3414352,39.90188395,100045,30,4,f,100216,0.003195588,1,1
173138,116.3632217,39.97170155,100191,30,4,f,74040,0.004211635,1,0
173311,116.4251,39.8506199,100079,30,4,f,53657,0.005085107,1,0
173586,116.3780694,39.97981749,100191,30,4,f,93894,0.004425123,1,0
173706,116.4329975,39.88550349,100061,30,4,f,88902,0.002271675,1,1
173728,116.4319928,39.96179041,100013,30,4,f,76362,0.003392972,1,0
173908,116.3349783,39.88705654,100055,30,4,f,97656,0.004577882,1,0
173984,116.3558671,39.87747922,100053,30,4,f,64319,0.003098372,1,0
174073,116.227741,39.9067898,100043,30,4,f,33867,0.028466718,1,0
174108,116.2271276,39.90513415,100040,30,4,f,39384,0.028706427,1,0
167044,116.2995123,39.91130852,100036,31.8,4,f,76839,0.009372733,1,1
169838,116.3039898,39.91357314,100036,31.8,4,f,56433,0.008511458,1,1
165342,116.6738153,39.88698364,101101,32,4,f,52339,0.077890686,1,0
170078,116.262589,39.9298637,100143,32,4,f,66029,0.01805447,0,0
171731,116.2374949,39.9033654,100040,32.5,4,f,67979,0.025348774,1,1
173207,116.3737914,39.95622079,100082,33,4,f,50044,0.002135266,0,0
173581,116.3492252,39.97285029,100191,33,4,f,73379,0.005460965,1,1
13417,116.4246369,39.99508687,100101,35,4,f,49330,0.007090757,0,1
165443,116.6956955,39.91256986,101117,35,4,f,52590,0.089696139,0,0
167112,116.4411911,39.92951075,100027,35,4,f,60203,0.002209836,1,0
167794,116.4173522,40.04518565,100107,35,4,f,46900,0.017182041,1,1
169028,116.4616647,39.90745906,100022,35,4,f,50288,0.004352914,1,1
169897,116.3327034,39.98305769,100083,35,4,f,53116,0.008555265,1,0
170387,116.3297858,39.95863435,100081,35,4,f,102937,0.006246571,1,0
171127,116.5017569,39.80190323,100176,35,4,f,38258,0.024115068,1,0
173351,116.4126474,39.85646208,100075,35,4,f,58009,0.003793222,1,0
173557,116.3283811,39.93297237,100044,35,4,f,102909,0.00489632,1,1
173600,116.3651248,39.86835985,100054,35,4,f,46805,0.003219377,1,0
173630,116.4187831,39.85793235,100075,35,4,f,44555,0.003860074,1,0
168174,116.4004053,39.96611038,100011,37,4,f,90163,0.002546639,1,0
173567,116.3748613,39.98016994,100191,37,4,f,80632,0.004597109,1,0
165933,116.6557746,39.91719418,101199,40,4,f,19894,0.067370479,1,0
166511,116.448712,39.9050707,100022,40,4,f,71970,0.002870958,1,0
166664,116.4458018,39.89793258,100022,40,4,f,67259,0.002778315,1,1
168676,116.3612744,39.95369671,100082,40,4,f,94408,0.00265584,1,0
170102,116.3216194,39.93793178,100048,40,4,f,95510,0.00605418,1,1
170167,116.3032109,39.95258224,100089,40,4,f,92104,0.010002155,1,0
170514,116.3688591,39.95207325,100082,40,4,f,86882,0.002062917,1,0
174025,116.4077377,39.87014057,100075,40,4,f,41595,0.002219268,1,1
167153,116.5080187,39.93624833,100025,46,4,f,48106,0.012916266,1,0
164987,116.4695457,39.88204903,100021,48,4,f,66727,0.006517137,1,0
169449,116.2843641,39.91546698,100036,32.518,4,f,51117,0.012511867,0,1
171427,116.4115507,39.83334769,100072,32.518,4,f,46802,0.007036712,1,1
167138,116.4911497,39.95995964,100015,31,4.01,f,71317,0.010959956,0,0
169154,116.4439271,39.94370911,100027,26.4,4.02,f,115231,0.00305377,0,1
173723,116.4335318,39.91498646,100005,30,4.02,f,83536,0.001392865,1,1
168302,116.4418448,39.95538726,100028,20,4.05,f,29373,0.00364719,1,1
169153,116.4390437,39.94771237,100027,30,4.05,f,57519,0.002850993,0,1
170781,116.4301847,39.92216683,100010,36,4.05,f,95916,0.001193883,1,0
168505,116.3272109,39.99314313,100083,30,4.07,f,55635,0.010741122,1,1
173987,116.353913,39.8773441,100054,30,4.07,f,88746,0.003270277,1,1
174006,116.3456852,39.87427047,100054,33,4.07,f,64588,0.004280129,0,0
167147,116.4755043,39.95199062,100016,40,4.07,f,78110,0.007594314,0,0
166776,116.4489911,39.93685431,100027,29.4,4.09,f,74291,0.003227231,1,0
165971,116.6582289,39.89376193,101199,30,4.1,f,35548,0.069135222,1,0
167486,116.4727116,39.99200879,100102,30,4.1,f,46296,0.011655697,1,0
170810,116.4014911,39.87358159,100050,30,4.1,f,75028,0.001811868,0,0
171003,116.4180738,39.89605338,100062,30,4.1,f,73416,0.000868308,1,1
173562,116.2734485,39.91375111,100086,30,4.1,f,45273,0.015077122,1,0
173588,116.3369337,39.97724621,100086,30,4.1,f,61428,0.007288045,1,0
173996,116.3712218,39.87800098,100054,30,4.1,f,98828,0.002055188,1,0
174028,116.3961563,39.86402098,100077,30,4.1,f,56235,0.002683143,1,0
167651,116.4352979,39.9831156,100029,34,4.1,f,62500,0.00605578,1,0
166752,116.4200863,39.99674205,100101,35,4.1,f,88190,0.007117978,1,1
172195,116.341102,39.91330915,100045,35,4.1,f,89916,0.003044298,1,1
173033,116.3463655,39.87409105,100055,36,4.1,f,59015,0.004226776,0,0
166648,116.3501144,40.03491236,100192,41,4.1,f,65770,0.016308717,1,0
167591,116.4617155,39.99483352,100102,62,4.1,f,69564,0.010532797,1,0
173634,116.3976061,39.80849492,100076,30,4.12,f,44468,0.011520594,1,0
172736,116.3266831,39.89281816,100055,35,4.15,f,69739,0.005364465,1,0
173491,116.409572,39.84270991,100076,42,4.15,f,34765,0.005523361,1,0
173147,116.2969926,39.9479264,100048,32,4.16,f,81772,0.010876898,1,1
13409,116.3551666,39.94937873,100044,35,4.16,f,72907,0.00281157,1,0
167674,116.4636872,39.87853376,100021,35,4.16,f,47570,0.005942087,1,0
174989,116.4128047,40.12918951,102209,40,4.16,f,23246,0.0458016,0,0
174056,116.4407666,39.88831857,100061,30,4.17,f,96198,0.002740728,1,1
167604,116.4834314,39.9876788,100102,34,4.17,f,76121,0.012769515,1,1
170312,116.3392322,39.98920776,100083,12,4.2,f,65936,0.008633373,1,0
164983,116.4064238,39.96057306,100011,30,4.2,f,99674,0.002106954,1,0
166794,116.4667196,39.87056809,100021,30,4.2,f,50695,0.007017929,1,0
168861,116.372534,40.00906806,100085,30,4.2,f,82499,0.009256227,1,1
169602,116.2777869,39.92801697,100028,30,4.2,f,35620,0.014175165,0,1
170005,116.2768019,39.92938151,100036,30,4.2,f,58677,0.014444597,0,1
170441,116.2720398,39.93269141,100097,30,4.2,f,67070,0.015705367,1,0
173849,116.3875581,39.95551305,100120,30,4.2,f,145602,0.001650567,1,1
174455,116.4326494,39.80381926,100076,30,4.2,f,44173,0.013871267,0,0
167476,116.4676829,39.99204818,100102,33,4.2,f,88774,0.010917682,1,0
168670,116.4018339,39.86776077,100075,33,4.2,f,84766,0.002341205,1,0
172694,116.3410523,39.89273757,100055,33,4.2,f,95069,0.003576274,1,0
167631,116.4769981,39.90723093,100022,35,4.2,f,55739,0.006598874,1,1
173583,116.3035743,39.94405347,100089,36,4.2,f,63941,0.009380355,1,0
